,index,Unnamed: 0,id,path,class
3054,1635,1635,3163,055.Evening_Grosbeak/Evening_Grosbeak_0104_37661.jpg,55
3055,1665,1665,3215,056.Pine_Grosbeak/Pine_Grosbeak_0043_38992.jpg,56
3056,1695,1695,3278,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0050_39695.jpg,57
3057,1725,1725,3340,058.Pigeon_Guillemot/Pigeon_Guillemot_0081_40339.jpg,58
3058,1755,1755,3396,059.California_Gull/California_Gull_0121_41196.jpg,59
3059,1785,1785,3460,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0134_44743.jpg,60
3060,1815,1815,3517,061.Heermann_Gull/Heermann_Gull_0115_45797.jpg,61
3061,1845,1845,3575,062.Herring_Gull/Herring_Gull_0052_46810.jpg,62
3062,1875,1875,3634,063.Ivory_Gull/Ivory_Gull_0036_49754.jpg,63
3063,1905,1905,3697,064.Ring_billed_Gull/Ring_Billed_Gull_0095_50362.jpg,64
3064,1935,1935,3754,065.Slaty_backed_Gull/Slaty_Backed_Gull_0051_796031.jpg,65
3065,1965,1965,3805,066.Western_Gull/Western_Gull_0006_53504.jpg,66
3066,1995,1995,3866,067.Anna_Hummingbird/Anna_Hummingbird_0127_56520.jpg,67
3067,2025,2025,3930,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0119_57575.jpg,68
3068,2055,2055,3990,069.Rufous_Hummingbird/Rufous_Hummingbird_0064_58509.jpg,69
3069,2085,2085,4044,070.Green_Violetear/Green_Violetear_0080_795716.jpg,70
3070,2115,2115,4112,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0054_797088.jpg,71
3071,2145,2145,4165,072.Pomarine_Jaeger/Pomarine_Jaeger_0001_795772.jpg,72
3072,2175,2175,4232,073.Blue_Jay/Blue_Jay_0078_62351.jpg,73
3073,2205,2205,4282,074.Florida_Jay/Florida_Jay_0088_65147.jpg,74
3074,2235,2235,4347,075.Green_Jay/Green_Jay_0015_65796.jpg,75
3075,2265,2265,4412,076.Dark_eyed_Junco/Dark_Eyed_Junco_0030_68439.jpg,76
3076,2295,2295,4459,077.Tropical_Kingbird/Tropical_Kingbird_0017_69715.jpg,77
3077,2325,2325,4528,078.Gray_Kingbird/Gray_Kingbird_0023_795035.jpg,78
3078,2355,2355,4572,079.Belted_Kingfisher/Belted_Kingfisher_0085_70503.jpg,79
3079,2385,2385,4645,080.Green_Kingfisher/Green_Kingfisher_0027_71048.jpg,80
3080,2415,2415,4703,081.Pied_Kingfisher/Pied_Kingfisher_0051_71429.jpg,81
3081,2445,2445,4767,082.Ringed_Kingfisher/Ringed_Kingfisher_0056_72863.jpg,82
3082,2475,2475,4826,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0056_73353.jpg,83
3083,2505,2505,4880,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0049_795440.jpg,84
3084,2535,2535,4945,085.Horned_Lark/Horned_Lark_0130_74001.jpg,85
3085,2565,2565,5003,086.Pacific_Loon/Pacific_Loon_0019_75422.jpg,86
3086,2595,2595,5053,087.Mallard/Mallard_0018_76511.jpg,87
3087,2625,2625,5121,088.Western_Meadowlark/Western_Meadowlark_0013_77712.jpg,88
3088,2655,2655,5171,089.Hooded_Merganser/Hooded_Merganser_0058_796770.jpg,89
3089,2685,2685,5239,090.Red_breasted_Merganser/Red_Breasted_Merganser_0047_79486.jpg,90
3090,2715,2715,5294,091.Mockingbird/Mockingbird_0106_81381.jpg,91
3091,2745,2745,5358,092.Nighthawk/Nighthawk_0090_82579.jpg,92
3092,2775,2775,5418,093.Clark_Nutcracker/Clark_Nutcracker_0067_85302.jpg,93
3093,2805,2805,5475,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0002_86287.jpg,94
3094,2835,2835,5543,095.Baltimore_Oriole/Baltimore_Oriole_0069_87839.jpg,95
3095,2865,2865,5596,096.Hooded_Oriole/Hooded_Oriole_0068_90397.jpg,96
3096,2895,2895,5658,097.Orchard_Oriole/Orchard_Oriole_0092_92128.jpg,97
3097,2925,2925,5713,098.Scott_Oriole/Scott_Oriole_0083_795821.jpg,98
3098,2955,2955,5778,099.Ovenbird/Ovenbird_0118_93002.jpg,99
3099,2985,2985,5835,100.Brown_Pelican/Brown_Pelican_0125_93461.jpg,100
3100,3015,3015,5891,101.White_Pelican/White_Pelican_0084_95877.jpg,101
3101,3045,3045,5950,102.Western_Wood_Pewee/Western_Wood_Pewee_0020_795054.jpg,102
3102,3075,3075,6007,103.Sayornis/Sayornis_0085_99503.jpg,103
3103,3105,3105,6063,104.American_Pipit/American_Pipit_0045_99687.jpg,104
3104,3135,3135,6124,105.Whip_poor_Will/Whip_Poor_Will_0031_100397.jpg,105
3105,3165,3165,6179,106.Horned_Puffin/Horned_Puffin_0060_100726.jpg,106
3106,3195,3195,6239,107.Common_Raven/Common_Raven_0037_101096.jpg,107
3107,3224,3224,6294,108.White_necked_Raven/White_Necked_Raven_0036_797359.jpg,108
3108,3254,3254,6352,109.American_Redstart/American_Redstart_0089_103187.jpg,109
3109,3284,3284,6411,110.Geococcyx/Geococcyx_0005_104187.jpg,110
3110,3314,3314,6471,111.Loggerhead_Shrike/Loggerhead_Shrike_0048_106215.jpg,111
3111,3344,3344,6534,112.Great_Grey_Shrike/Great_Grey_Shrike_0014_797044.jpg,112
3112,3374,3374,6590,113.Baird_Sparrow/Baird_Sparrow_0026_794574.jpg,113
3113,3404,3404,6644,114.Black_throated_Sparrow/Black_Throated_Sparrow_0009_107333.jpg,114
3114,3434,3434,6699,115.Brewer_Sparrow/Brewer_Sparrow_0074_107408.jpg,115
3115,3464,3464,6764,116.Chipping_Sparrow/Chipping_Sparrow_0080_108685.jpg,116
3116,3494,3494,6821,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0054_110948.jpg,117
3117,3524,3524,6880,118.House_Sparrow/House_Sparrow_0055_111393.jpg,118
3118,3554,3554,6938,119.Field_Sparrow/Field_Sparrow_0111_113899.jpg,119
3119,3584,3584,6998,120.Fox_Sparrow/Fox_Sparrow_0118_114884.jpg,120
3120,3614,3614,7063,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0064_116106.jpg,121
3121,3644,3644,7120,122.Harris_Sparrow/Harris_Sparrow_0041_116611.jpg,122
3122,3674,3674,7185,123.Henslow_Sparrow/Henslow_Sparrow_0037_796579.jpg,123
3123,3704,3704,7238,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0084_795189.jpg,124
3124,3734,3734,7300,125.Lincoln_Sparrow/Lincoln_Sparrow_0087_117444.jpg,125
3125,3764,3764,7364,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0018_118011.jpg,126
3126,3793,3793,7419,127.Savannah_Sparrow/Savannah_Sparrow_0094_119040.jpg,127
3127,3823,3823,7474,128.Seaside_Sparrow/Seaside_Sparrow_0002_796536.jpg,128
3128,3853,3853,7541,129.Song_Sparrow/Song_Sparrow_0088_121615.jpg,129
3129,3883,3883,7598,130.Tree_Sparrow/Tree_Sparrow_0039_124140.jpg,130
3130,3913,3913,7656,131.Vesper_Sparrow/Vesper_Sparrow_0033_125568.jpg,131
3131,3943,3943,7708,132.White_crowned_Sparrow/White_Crowned_Sparrow_0010_127651.jpg,132
3132,3973,3973,7774,133.White_throated_Sparrow/White_Throated_Sparrow_0031_128808.jpg,133
3133,4003,4003,7834,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0024_129384.jpg,134
3134,4033,4033,7890,135.Bank_Swallow/Bank_Swallow_0037_129903.jpg,135
3135,4062,4062,7958,136.Barn_Swallow/Barn_Swallow_0030_130191.jpg,136
3136,4092,4092,8016,137.Cliff_Swallow/Cliff_Swallow_0092_132971.jpg,137
3137,4122,4122,8075,138.Tree_Swallow/Tree_Swallow_0105_134648.jpg,138
3138,4152,4152,8132,139.Scarlet_Tanager/Scarlet_Tanager_0100_138006.jpg,139
3139,4182,4182,8198,140.Summer_Tanager/Summer_Tanager_0065_139198.jpg,140
3140,4212,4212,8256,141.Artic_Tern/Artic_Tern_0090_143583.jpg,141
3141,4241,4241,8306,142.Black_Tern/Black_Tern_0015_143979.jpg,142
3142,4271,4271,8377,143.Caspian_Tern/Caspian_Tern_0045_145554.jpg,143
3143,4301,4301,8431,144.Common_Tern/Common_Tern_0062_147947.jpg,144
3144,4331,4331,8499,145.Elegant_Tern/Elegant_Tern_0048_150693.jpg,145
3145,4361,4361,8556,146.Forsters_Tern/Forsters_Tern_0016_152463.jpg,146
3146,4391,4391,8612,147.Least_Tern/Least_Tern_0114_153840.jpg,147
3147,4421,4421,8674,148.Green_tailed_Towhee/Green_Tailed_Towhee_0043_797430.jpg,148
3148,4451,4451,8732,149.Brown_Thrasher/Brown_Thrasher_0093_155309.jpg,149
3149,4481,4481,8794,150.Sage_Thrasher/Sage_Thrasher_0092_155482.jpg,150
3150,4511,4511,8845,151.Black_capped_Vireo/Black_Capped_Vireo_0029_797469.jpg,151
3151,4541,4541,8908,152.Blue_headed_Vireo/Blue_Headed_Vireo_0065_156260.jpg,152
3152,4571,4571,8962,153.Philadelphia_Vireo/Philadelphia_Vireo_0003_156565.jpg,153
3153,4601,4601,9027,154.Red_eyed_Vireo/Red_Eyed_Vireo_0002_156470.jpg,154
3154,4631,4631,9086,155.Warbling_Vireo/Warbling_Vireo_0107_158453.jpg,155
3155,4661,4661,9144,156.White_eyed_Vireo/White_Eyed_Vireo_0012_159495.jpg,156
3156,4691,4691,9207,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0041_794998.jpg,157
3157,4721,4721,9265,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0049_797129.jpg,158
3158,4751,4751,9318,159.Black_and_white_Warbler/Black_And_White_Warbler_0053_160010.jpg,159
3159,4781,4781,9381,160.Black_throated_Blue_Warbler/Black_Throated_Blue_Warbler_0010_161169.jpg,160
3160,4811,4811,9441,161.Blue_winged_Warbler/Blue_Winged_Warbler_0002_161890.jpg,161
3161,4841,4841,9503,162.Canada_Warbler/Canada_Warbler_0076_162393.jpg,162
3162,4871,4871,9565,163.Cape_May_Warbler/Cape_May_Warbler_0058_162948.jpg,163
3163,4901,4901,9624,164.Cerulean_Warbler/Cerulean_Warbler_0089_163412.jpg,164
3164,4931,4931,9680,165.Chestnut_sided_Warbler/Chestnut_Sided_Warbler_0041_163944.jpg,165
3165,4961,4961,9741,166.Golden_winged_Warbler/Golden_Winged_Warbler_0009_794813.jpg,166
3166,4991,4991,9804,167.Hooded_Warbler/Hooded_Warbler_0121_164639.jpg,167
3167,5021,5021,9861,168.Kentucky_Warbler/Kentucky_Warbler_0069_165318.jpg,168
3168,5051,5051,9926,169.Magnolia_Warbler/Magnolia_Warbler_0106_165689.jpg,169
3169,5081,5081,9969,170.Mourning_Warbler/Mourning_Warbler_0052_166537.jpg,170
3170,5111,5111,10036,171.Myrtle_Warbler/Myrtle_Warbler_0084_166747.jpg,171
3171,5141,5141,10103,172.Nashville_Warbler/Nashville_Warbler_0023_167242.jpg,172
3172,5171,5171,10158,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0032_167589.jpg,173
3173,5201,5201,10214,174.Palm_Warbler/Palm_Warbler_0055_170219.jpg,174
3174,5231,5231,10273,175.Pine_Warbler/Pine_Warbler_0118_171152.jpg,175
3175,5261,5261,10340,176.Prairie_Warbler/Prairie_Warbler_0135_172745.jpg,176
3176,5291,5291,10403,177.Prothonotary_Warbler/Prothonotary_Warbler_0096_174372.jpg,177
3177,5321,5321,10457,178.Swainson_Warbler/Swainson_Warbler_0011_174680.jpg,178
3178,5351,5351,10512,179.Tennessee_Warbler/Tennessee_Warbler_0067_174999.jpg,179
3179,5381,5381,10573,180.Wilson_Warbler/Wilson_Warbler_0114_175295.jpg,180
3180,5411,5411,10632,181.Worm_eating_Warbler/Worm_Eating_Warbler_0004_795550.jpg,181
3181,5441,5441,10694,182.Yellow_Warbler/Yellow_Warbler_0004_176947.jpg,182
3182,5471,5471,10757,183.Northern_Waterthrush/Northern_Waterthrush_0011_177311.jpg,183
3183,5501,5501,10805,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0021_795250.jpg,184
3184,5531,5531,10874,185.Bohemian_Waxwing/Bohemian_Waxwing_0113_177823.jpg,185
3185,5561,5561,10940,186.Cedar_Waxwing/Cedar_Waxwing_0103_179559.jpg,186
3186,5591,5591,10989,187.American_Three_toed_Woodpecker/American_Three_Toed_Woodpecker_0004_179908.jpg,187
3187,5621,5621,11038,188.Pileated_Woodpecker/Pileated_Woodpecker_0065_180324.jpg,188
3188,5651,5651,11095,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0103_180803.jpg,189
3189,5681,5681,11158,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0018_794705.jpg,190
3190,5710,5710,11224,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0014_183701.jpg,191
3191,5740,5740,11283,192.Downy_Woodpecker/Downy_Woodpecker_0041_184528.jpg,192
3192,5770,5770,11345,193.Bewick_Wren/Bewick_Wren_0034_185130.jpg,193
3193,5800,5800,11405,194.Cactus_Wren/Cactus_Wren_0103_185506.jpg,194
3194,5830,5830,11460,195.Carolina_Wren/Carolina_Wren_0049_186129.jpg,195
3195,5860,5860,11518,196.House_Wren/House_Wren_0130_187109.jpg,196
3196,5889,5889,11582,197.Marsh_Wren/Marsh_Wren_0097_188214.jpg,197
3197,5919,5919,11635,198.Rock_Wren/Rock_Wren_0012_189021.jpg,198
3198,5949,5949,11703,199.Winter_Wren/Winter_Wren_0087_190135.jpg,199
3199,5979,5979,11759,200.Common_Yellowthroat/Common_Yellowthroat_0088_190594.jpg,200
3200,16,16,36,001.Black_footed_Albatross/Black_Footed_Albatross_0057_796106.jpg,1
3201,46,46,96,002.Laysan_Albatross/Laysan_Albatross_0076_671.jpg,2
3202,76,76,148,003.Sooty_Albatross/Sooty_Albatross_0017_796349.jpg,3
3203,106,106,215,004.Groove_billed_Ani/Groove_Billed_Ani_0077_1724.jpg,4
3204,136,136,264,005.Crested_Auklet/Crested_Auklet_0033_794964.jpg,5
3205,166,166,303,006.Least_Auklet/Least_Auklet_0010_795092.jpg,6
3206,196,196,349,007.Parakeet_Auklet/Parakeet_Auklet_0042_795961.jpg,7
3207,226,226,402,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0024_797529.jpg,8
3208,256,256,464,009.Brewer_Blackbird/Brewer_Blackbird_0103_2273.jpg,9
3209,286,286,518,010.Red_winged_Blackbird/Red_Winged_Blackbird_0032_4004.jpg,10
3210,316,316,575,011.Rusty_Blackbird/Rusty_Blackbird_0102_6590.jpg,11
3211,346,346,631,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0062_8310.jpg,12
3212,376,376,691,013.Bobolink/Bobolink_0014_11055.jpg,13
3213,406,406,748,014.Indigo_Bunting/Indigo_Bunting_0022_12781.jpg,14
3214,436,436,812,015.Lazuli_Bunting/Lazuli_Bunting_0045_14954.jpg,15
3215,466,466,871,016.Painted_Bunting/Painted_Bunting_0096_15233.jpg,16
3216,496,496,928,017.Cardinal/Cardinal_0053_17541.jpg,17
3217,526,526,980,018.Spotted_Catbird/Spotted_Catbird_0036_19406.jpg,18
3218,556,556,1032,019.Gray_Catbird/Gray_Catbird_0091_20416.jpg,19
3219,586,586,1093,020.Yellow_breasted_Chat/Yellow_Breasted_Chat_0062_21673.jpg,20
3220,616,616,1147,021.Eastern_Towhee/Eastern_Towhee_0030_22693.jpg,21
3221,646,646,1205,022.Chuck_will_Widow/Chuck_Will_Widow_0003_796977.jpg,22
3222,676,676,1260,023.Brandt_Cormorant/Brandt_Cormorant_0022_23157.jpg,23
3223,706,706,1320,024.Red_faced_Cormorant/Red_Faced_Cormorant_0009_796314.jpg,24
3224,736,736,1369,025.Pelagic_Cormorant/Pelagic_Cormorant_0029_23545.jpg,25
3225,766,766,1439,026.Bronzed_Cowbird/Bronzed_Cowbird_0054_24159.jpg,26
3226,796,796,1499,027.Shiny_Cowbird/Shiny_Cowbird_0044_24239.jpg,27
3227,826,826,1554,028.Brown_Creeper/Brown_Creeper_0023_24940.jpg,28
3228,856,856,1608,029.American_Crow/American_Crow_0134_25206.jpg,29
3229,886,886,1676,030.Fish_Crow/Fish_Crow_0038_26000.jpg,30
3230,916,916,1734,031.Black_billed_Cuckoo/Black_Billed_Cuckoo_0075_795298.jpg,31
3231,946,946,1789,032.Mangrove_Cuckoo/Mangrove_Cuckoo_0028_26358.jpg,32
3232,976,976,1841,033.Yellow_billed_Cuckoo/Yellow_Billed_Cuckoo_0091_26428.jpg,33
3233,1006,1006,1905,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0056_797293.jpg,34
3234,1036,1036,1971,035.Purple_Finch/Purple_Finch_0049_27507.jpg,35
3235,1066,1066,2026,036.Northern_Flicker/Northern_Flicker_0095_28938.jpg,36
3236,1096,1096,2085,037.Acadian_Flycatcher/Acadian_Flycatcher_0006_795595.jpg,37
3237,1126,1126,2144,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0068_29416.jpg,38
3238,1156,1156,2199,039.Least_Flycatcher/Least_Flycatcher_0049_30361.jpg,39
3239,1186,1186,2259,040.Olive_sided_Flycatcher/Olive_Sided_Flycatcher_0040_30620.jpg,40
3240,1216,1216,2333,041.Scissor_tailed_Flycatcher/Scissor_Tailed_Flycatcher_0021_41931.jpg,41
3241,1246,1246,2388,042.Vermilion_Flycatcher/Vermilion_Flycatcher_0040_42398.jpg,42
3242,1276,1276,2443,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0048_795505.jpg,43
3243,1306,1306,2513,044.Frigatebird/Frigatebird_0005_42828.jpg,44
3244,1336,1336,2560,045.Northern_Fulmar/Northern_Fulmar_0081_43912.jpg,45
3245,1366,1366,2626,046.Gadwall/Gadwall_0097_30893.jpg,46
3246,1396,1396,2686,047.American_Goldfinch/American_Goldfinch_0043_31993.jpg,47
3247,1426,1426,2743,048.European_Goldfinch/European_Goldfinch_0097_794688.jpg,48
3248,1456,1456,2808,049.Boat_tailed_Grackle/Boat_Tailed_Grackle_0123_33695.jpg,49
3249,1486,1486,2861,050.Eared_Grebe/Eared_Grebe_0067_34416.jpg,50
3250,1516,1516,2927,051.Horned_Grebe/Horned_Grebe_0101_35203.jpg,51
3251,1546,1546,2985,052.Pied_billed_Grebe/Pied_Billed_Grebe_0123_35469.jpg,52
3252,1576,1576,3040,053.Western_Grebe/Western_Grebe_0028_36196.jpg,53
3253,1606,1606,3104,054.Blue_Grosbeak/Blue_Grosbeak_0094_36995.jpg,54
3254,1636,1636,3164,055.Evening_Grosbeak/Evening_Grosbeak_0069_37684.jpg,55
3255,1666,1666,3217,056.Pine_Grosbeak/Pine_Grosbeak_0111_38741.jpg,56
3256,1696,1696,3279,057.Rose_breasted_Grosbeak/Rose_Breasted_Grosbeak_0104_39189.jpg,57
3257,1726,1726,3341,058.Pigeon_Guillemot/Pigeon_Guillemot_0020_40088.jpg,58
3258,1756,1756,3397,059.California_Gull/California_Gull_0046_41209.jpg,59
3259,1786,1786,3462,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0126_44761.jpg,60
3260,1816,1816,3518,061.Heermann_Gull/Heermann_Gull_0142_45798.jpg,61
3261,1846,1846,3578,062.Herring_Gull/Herring_Gull_0143_46461.jpg,62
3262,1876,1876,3635,063.Ivory_Gull/Ivory_Gull_0043_49755.jpg,63
3263,1906,1906,3700,064.Ring_billed_Gull/Ring_Billed_Gull_0098_51410.jpg,64
3264,1936,1936,3756,065.Slaty_backed_Gull/Slaty_Backed_Gull_0046_796035.jpg,65
3265,1966,1966,3807,066.Western_Gull/Western_Gull_0062_53538.jpg,66
3266,1996,1996,3867,067.Anna_Hummingbird/Anna_Hummingbird_0038_57036.jpg,67
3267,2026,2026,3931,068.Ruby_throated_Hummingbird/Ruby_Throated_Hummingbird_0117_58092.jpg,68
3268,2056,2056,3995,069.Rufous_Hummingbird/Rufous_Hummingbird_0123_58546.jpg,69
3269,2086,2086,4049,070.Green_Violetear/Green_Violetear_0030_795736.jpg,70
3270,2116,2116,4113,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0039_797089.jpg,71
3271,2146,2146,4166,072.Pomarine_Jaeger/Pomarine_Jaeger_0012_795773.jpg,72
3272,2176,2176,4233,073.Blue_Jay/Blue_Jay_0009_62873.jpg,73
3273,2206,2206,4283,074.Florida_Jay/Florida_Jay_0047_65088.jpg,74
3274,2236,2236,4348,075.Green_Jay/Green_Jay_0071_65799.jpg,75
3275,2266,2266,4414,076.Dark_eyed_Junco/Dark_Eyed_Junco_0071_67426.jpg,76
3276,2296,2296,4465,077.Tropical_Kingbird/Tropical_Kingbird_0085_69737.jpg,77
3277,2326,2326,4529,078.Gray_Kingbird/Gray_Kingbird_0028_70303.jpg,78
3278,2356,2356,4573,079.Belted_Kingfisher/Belted_Kingfisher_0031_70506.jpg,79
3279,2386,2386,4646,080.Green_Kingfisher/Green_Kingfisher_0032_71050.jpg,80
3280,2416,2416,4706,081.Pied_Kingfisher/Pied_Kingfisher_0093_72465.jpg,81
3281,2446,2446,4768,082.Ringed_Kingfisher/Ringed_Kingfisher_0026_72867.jpg,82
3282,2476,2476,4828,083.White_breasted_Kingfisher/White_Breasted_Kingfisher_0085_73363.jpg,83
3283,2506,2506,4881,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0024_795441.jpg,84
3284,2536,2536,4946,085.Horned_Lark/Horned_Lark_0035_74555.jpg,85
3285,2566,2566,5004,086.Pacific_Loon/Pacific_Loon_0067_75423.jpg,86
3286,2596,2596,5054,087.Mallard/Mallard_0050_76519.jpg,87
3287,2626,2626,5123,088.Western_Meadowlark/Western_Meadowlark_0097_78239.jpg,88
3288,2656,2656,5172,089.Hooded_Merganser/Hooded_Merganser_0036_796771.jpg,89
3289,2686,2686,5241,090.Red_breasted_Merganser/Red_Breasted_Merganser_0063_79238.jpg,90
3290,2716,2716,5295,091.Mockingbird/Mockingbird_0094_80232.jpg,91
3291,2746,2746,5359,092.Nighthawk/Nighthawk_0068_82368.jpg,92
3292,2776,2776,5419,093.Clark_Nutcracker/Clark_Nutcracker_0013_84791.jpg,93
3293,2806,2806,5477,094.White_breasted_Nuthatch/White_Breasted_Nuthatch_0142_86805.jpg,94
3294,2836,2836,5545,095.Baltimore_Oriole/Baltimore_Oriole_0100_89908.jpg,95
3295,2866,2866,5599,096.Hooded_Oriole/Hooded_Oriole_0067_90416.jpg,96
3296,2896,2896,5661,097.Orchard_Oriole/Orchard_Oriole_0004_91275.jpg,97
3297,2926,2926,5716,098.Scott_Oriole/Scott_Oriole_0001_795826.jpg,98
3298,2956,2956,5779,099.Ovenbird/Ovenbird_0034_93006.jpg,99
3299,2986,2986,5836,100.Brown_Pelican/Brown_Pelican_0077_93464.jpg,100
3300,3016,3016,5892,101.White_Pelican/White_Pelican_0012_97261.jpg,101
3301,3046,3046,5951,102.Western_Wood_Pewee/Western_Wood_Pewee_0028_795057.jpg,102
3302,3076,3076,6008,103.Sayornis/Sayornis_0081_99508.jpg,103
3303,3106,3106,6064,104.American_Pipit/American_Pipit_0034_99946.jpg,104
3304,3136,3136,6126,105.Whip_poor_Will/Whip_Poor_Will_0030_100412.jpg,105
3305,3166,3166,6180,106.Horned_Puffin/Horned_Puffin_0033_100731.jpg,106
3306,3196,3196,6240,107.Common_Raven/Common_Raven_0079_101100.jpg,107
3307,3225,3225,6295,108.White_necked_Raven/White_Necked_Raven_0053_797360.jpg,108
3308,3255,3255,6353,109.American_Redstart/American_Redstart_0022_103701.jpg,109
3309,3285,3285,6414,110.Geococcyx/Geococcyx_0010_104197.jpg,110
3310,3315,3315,6475,111.Loggerhead_Shrike/Loggerhead_Shrike_0109_105710.jpg,111
3311,3345,3345,6535,112.Great_Grey_Shrike/Great_Grey_Shrike_0045_797047.jpg,112
3312,3375,3375,6591,113.Baird_Sparrow/Baird_Sparrow_0010_794575.jpg,113
3313,3405,3405,6647,114.Black_throated_Sparrow/Black_Throated_Sparrow_0035_107185.jpg,114
3314,3435,3435,6700,115.Brewer_Sparrow/Brewer_Sparrow_0012_107411.jpg,115
3315,3465,3465,6768,116.Chipping_Sparrow/Chipping_Sparrow_0037_109851.jpg,116
3316,3495,3495,6822,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0062_110908.jpg,117
3317,3525,3525,6882,118.House_Sparrow/House_Sparrow_0145_112703.jpg,118
3318,3555,3555,6943,119.Field_Sparrow/Field_Sparrow_0105_113822.jpg,119
3319,3585,3585,7001,120.Fox_Sparrow/Fox_Sparrow_0113_114389.jpg,120
3320,3615,3615,7066,121.Grasshopper_Sparrow/Grasshopper_Sparrow_0058_115862.jpg,121
3321,3645,3645,7123,122.Harris_Sparrow/Harris_Sparrow_0023_116363.jpg,122
3322,3675,3675,7186,123.Henslow_Sparrow/Henslow_Sparrow_0106_796580.jpg,123
3323,3705,3705,7243,124.Le_Conte_Sparrow/Le_Conte_Sparrow_0078_117052.jpg,124
3324,3735,3735,7301,125.Lincoln_Sparrow/Lincoln_Sparrow_0038_117461.jpg,125
3325,3765,3765,7366,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0023_796899.jpg,126
3326,3794,3794,7420,127.Savannah_Sparrow/Savannah_Sparrow_0014_120072.jpg,127
3327,3824,3824,7480,128.Seaside_Sparrow/Seaside_Sparrow_0045_120696.jpg,128
3328,3854,3854,7542,129.Song_Sparrow/Song_Sparrow_0040_121617.jpg,129
3329,3884,3884,7599,130.Tree_Sparrow/Tree_Sparrow_0057_123665.jpg,130
3330,3914,3914,7657,131.Vesper_Sparrow/Vesper_Sparrow_0046_125575.jpg,131
3331,3944,3944,7711,132.White_crowned_Sparrow/White_Crowned_Sparrow_0094_128627.jpg,132
3332,3974,3974,7779,133.White_throated_Sparrow/White_Throated_Sparrow_0119_128827.jpg,133
3333,4004,4004,7835,134.Cape_Glossy_Starling/Cape_Glossy_Starling_0042_129385.jpg,134
3334,4034,4034,7892,135.Bank_Swallow/Bank_Swallow_0002_129654.jpg,135
3335,4063,4063,7959,136.Barn_Swallow/Barn_Swallow_0077_130707.jpg,136
3336,4093,4093,8018,137.Cliff_Swallow/Cliff_Swallow_0069_133521.jpg,137
3337,4123,4123,8076,138.Tree_Swallow/Tree_Swallow_0015_134790.jpg,138
3338,4153,4153,8133,139.Scarlet_Tanager/Scarlet_Tanager_0016_138008.jpg,139
3339,4183,4183,8201,140.Summer_Tanager/Summer_Tanager_0125_139399.jpg,140
3340,4213,4213,8258,141.Artic_Tern/Artic_Tern_0073_143486.jpg,141
3341,4242,4242,8309,142.Black_Tern/Black_Tern_0099_144242.jpg,142
3342,4272,4272,8378,143.Caspian_Tern/Caspian_Tern_0078_146824.jpg,143
3343,4302,4302,8435,144.Common_Tern/Common_Tern_0064_148761.jpg,144
3344,4332,4332,8500,145.Elegant_Tern/Elegant_Tern_0052_150695.jpg,145
3345,4362,4362,8557,146.Forsters_Tern/Forsters_Tern_0127_150418.jpg,146
3346,4392,4392,8614,147.Least_Tern/Least_Tern_0012_153871.jpg,147
3347,4422,4422,8676,148.Green_tailed_Towhee/Green_Tailed_Towhee_0027_154823.jpg,148
3348,4452,4452,8733,149.Brown_Thrasher/Brown_Thrasher_0121_155320.jpg,149
3349,4482,4482,8798,150.Sage_Thrasher/Sage_Thrasher_0093_155501.jpg,150
3350,4512,4512,8847,151.Black_capped_Vireo/Black_Capped_Vireo_0035_797471.jpg,151
3351,4542,4542,8911,152.Blue_headed_Vireo/Blue_Headed_Vireo_0095_156092.jpg,152
3352,4572,4572,8963,153.Philadelphia_Vireo/Philadelphia_Vireo_0052_794774.jpg,153
